Input,,Result Number,Widget,Data Origin,Result Row,Source Page URL,Regio,Insula,Civico,IDENT,Thumb,Nome,Descrizione,Pip
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,71,regioI,regioI,71,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,3,29,I.3.29,,Casa di Innulus,"È stata scavata nel 1869, era su due livelli, come dimostrato dai resti di una scala ed al suo interno presenta scarse tracce di decorazioni parietali; caratteristica era, lungo il muro perimetrale che si affacciava su Via del Citarista, la raffigurazione della divinità tutelare della strada, ossia un serpente con cresta nera che si avvolgeva ad un albero, andato completamente perduto.",http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2003%2029.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,72,regioI,regioI,72,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,3,30,I.3.30,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2003%2030.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,73,regioI,regioI,73,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,3,31,I.3.31,,Ingresso secondario (I.3.3.),-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2003%2031.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,74,regioI,regioI,74,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,1,I.4.1,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Bottega_I.4.1._1.JPG/150px-Bottega_I.4.1._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2001.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,75,regioI,regioI,75,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,2,I.4.2,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Casa_I.4.2._1.JPG/150px-Casa_I.4.2._1.JPG,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2002.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,76,regioI,regioI,76,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,3,I.4.3,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Thermopolium_I.4.3._1.JPG/150px-Thermopolium_I.4.3._1.JPG,Thermopolium,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2003.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,77,regioI,regioI,77,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,4,I.4.4,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Bottega_I.4.4._1.JPG/150px-Bottega_I.4.4._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2004.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,78,regioI,regioI,78,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,5,I.4.5,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Casa_del_Citarista_1.JPG/150px-Casa_del_Citarista_1.JPG,Ingresso secondario (I.4.25.),-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2005.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,79,regioI,regioI,79,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,6,I.4.6,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Bottega_I.4.6._1.JPG/150px-Bottega_I.4.6._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2006.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,80,regioI,regioI,80,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,7,I.4.7,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Fullonica_di_Passaratus_e_Maenianus_1.JPG/150px-Fullonica_di_Passaratus_e_Maenianus_1.JPG,Fullonica di Passaratus e Maenianus,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2007.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,81,regioI,regioI,81,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,8,I.4.8,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Bottega_I.4.8._1.JPG/150px-Bottega_I.4.8._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2008.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,82,regioI,regioI,82,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,9,I.4.9,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Casa_senza_nome_I.4.9._2.JPG/150px-Casa_senza_nome_I.4.9._2.JPG,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2009.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,83,regioI,regioI,83,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,10,I.4.10,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2010.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,84,regioI,regioI,84,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,11,I.4.11,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Caupona_di_Copiosus_1.JPG/150px-Caupona_di_Copiosus_1.JPG,Caupona di Copiosus,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2011.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,85,regioI,regioI,85,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,12,I.4.12,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Bottega_I.4.12._1.JPG/150px-Bottega_I.4.12._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2012.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,86,regioI,regioI,86,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,13,I.4.13,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Panificio_I.4.13._1.JPG/150px-Panificio_I.4.13._1.JPG,Panificio,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2013.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,87,regioI,regioI,87,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,14,I.4.14,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Bottega_I.4.14._1.JPG/150px-Bottega_I.4.14._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2014.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,88,regioI,regioI,88,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,15,I.4.15,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Taberna_di_D._Juni_Proculi_1.JPG/150px-Taberna_di_D._Juni_Proculi_1.JPG,Taberna di D. Juni Proculi,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2015.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,89,regioI,regioI,89,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,16,I.4.16,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Taberna_di_D._Juni_Proculi_2.JPG/150px-Taberna_di_D._Juni_Proculi_2.JPG,Taberna di D. Juni Proculi,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2016.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,90,regioI,regioI,90,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,17,I.4.17,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Bottega_I.4.17._1.JPG/150px-Bottega_I.4.17._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2017.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,91,regioI,regioI,91,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,18,I.4.18,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Casa_con_bottega_di_Sabinus_1.JPG/150px-Casa_con_bottega_di_Sabinus_1.JPG,Casa con bottega di Sabinus,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2018.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,92,regioI,regioI,92,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,19,I.4.19,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Bottega_I.4.19._1.JPG/150px-Bottega_I.4.19._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2019.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,93,regioI,regioI,93,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,20,I.4.20,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Bottega_I.4.20._1.JPG/150px-Bottega_I.4.20._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2020.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,94,regioI,regioI,94,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,21,I.4.21,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Ingresso_per_piano_superiore_I.4.21._1.JPG/150px-Ingresso_per_piano_superiore_I.4.21._1.JPG,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2021.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,95,regioI,regioI,95,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,22,I.4.22,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Casa_del_Pressorio_di_Terracotta_1.JPG/150px-Casa_del_Pressorio_di_Terracotta_1.JPG,Casa del Pressorio di Terracotta,"È stata esplorata tra il 1858 ed il 1862, è costituita da undici stanze con un largo atrio con puteale ed un tavolo entrambi in marmo e non presenta particolari decorazione, poiché si pensa che al momento dell'eruzione fosse in ristrutturazione; parte delle pareti della casa sono crollate a causa del Terremoto dell'Irpinia del 1980.",http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2022.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,96,regioI,regioI,96,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,23,I.4.23,https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Bottega_I.4.23._1.JPG/150px-Bottega_I.4.23._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2023.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,97,regioI,regioI,97,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,24,I.4.24,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Bottega_I.4.24._1.JPG/150px-Bottega_I.4.24._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2024.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,98,regioI,regioI,98,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,25,I.4.25,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Casa_del_Citarista_4.JPG/150px-Casa_del_Citarista_4.JPG,Casa del Citarista,"Prende il nome da una statua raffigurante Apollo Citarista e deve il suo aspetto attuale al I secolo a.C., a seguito di numerose ristrutturazioni, frutto delle aggiunte di altre piccole case circostanti. Di proprietà dei Popidii, come testimoniato da insegne elettorali, presenta due peristili con sculture di animali in bronzo, ambienti termali ed un'area commerciale adibita a panificio, pasticceria e taverna.",http://www.pompeiisites.org/Sezione.jsp?titolo=Casa+del+Citarista+%28I%2C4%2C5+e+25%29&idSezione=89
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,99,regioI,regioI,99,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,26,I.4.26,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Bottega_di_Dioniso_1.JPG/150px-Bottega_di_Dioniso_1.JPG,Bottega di Dioniso,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2026.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,100,regioI,regioI,100,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,27,I.4.27,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Thermopolium_I.4.27._1.JPG/150px-Thermopolium_I.4.27._1.JPG,Thermopolium,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2027.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,101,regioI,regioI,101,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,4,28,I.4.28,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Casa_di_Q._Octavius_Romulus_1.JPG/150px-Casa_di_Q._Octavius_Romulus_1.JPG,Casa di Q. Octavius Romulus,È stata indagata nel 1853 ed ha la particolarità di avere una zona dedicata ad accogliere una stalla: si nota infatti ancora l'abbeveratoio in pietra ed un dormitorio per i dipendenti; il resto della casa si sviluppa intorno all'atrio.,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2004%2028.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,102,regioI,regioI,102,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,5,1,I.5.1,,Casa dei Capitelli Etruschi,"È stata scavata tra il 1873 ed il 1874 e fortemente danneggiata nella notte tra il 14 ed il 15 settembre 1943 da una bomba che ne distrusse parte dell'ingresso, poi restaurato; al suo interno non presenta particolari elementi di rilievo.",http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2005%2001.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,103,regioI,regioI,103,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,5,2,I.5.2,,Officina coriariorum di M. Vesonius Primus,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2005%2002%20p1.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,104,regioI,regioI,104,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,5,3,I.5.3,,Identificazione incerta,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2005%2003.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,105,regioI,regioI,105,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,1,I.6.1,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Bottega_di_Tyrsus_1.JPG/150px-Bottega_di_Tyrsus_1.JPG,Bottega di Tyrsus,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2006%2001.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,106,regioI,regioI,106,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,2,I.6.2,,Casa del Criptoportico,"È così chiamata per la presenza di un corridoio coperto, utilizzato come deposito di anfore, decorato con diverse raffigurazioni come scene della guerra di Troia o giochi funebri in onore di Patroclo. La casa è dotata anche di un piccolo impianto termale e nei suoi ambienti sono stati ottenuti i calchi di una madre che protegge il figlio e quello di uno schiavo.",http://www.pompeisepolta.com/criptoportico.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,107,regioI,regioI,107,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,3,I.6.3,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Bottega_di_Vero_Gromatico_1.JPG/150px-Bottega_di_Vero_Gromatico_1.JPG,Bottega di Vero Gromatico,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2006%2003.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,108,regioI,regioI,108,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,4,I.6.4,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Casa_del_Larario_di_Achille_3.JPG/150px-Casa_del_Larario_di_Achille_3.JPG,Casa del Larario di Achille,"Chiamata anche Casa del Sacello Iliaco, rimase fortemente danneggiata dal terremoto del 62 e al momento dell'eruzione del 79 era ancora in ristrutturazione; presenta decorazioni in quarto stile con affreschi raffiguranti nature morte e temi mitologici, come il ciclo riscontrabile nel larario, che espone le ultime fasi della guerra di Troia, come il duello tra Achille ed Ettore e la morte di quest'ultimo.",http://www.pompeiisites.org/Sezione.jsp?titolo=Casa+del+Larario+di+Achille+%28I%2C6%2C4%29&idSezione=76
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,109,regioI,regioI,109,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,5,I.6.5,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2006%2005.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,110,regioI,regioI,110,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,6,I.6.6,https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Ingresso_per_piano_superiore_I.6.6._1.JPG/150px-Ingresso_per_piano_superiore_I.6.6._1.JPG,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2006%2006.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,111,regioI,regioI,111,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,7,I.6.7,,Fullonica Stephani,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2006%2007%20p1.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,112,regioI,regioI,112,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,8,I.6.8,,Bottega di Specula,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2006%2008.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,113,regioI,regioI,113,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,9,I.6.9,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Casa_con_taberna_I.6.9._1.JPG/150px-Casa_con_taberna_I.6.9._1.JPG,Casa con taberna,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2006%2009.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,114,regioI,regioI,114,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,10,I.6.10,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Bottega_I.6.10._1.JPG/150px-Bottega_I.6.10._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2006%2010.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,115,regioI,regioI,115,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,11,I.6.11,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Casa_dei_Quadretti_Teatrali_1.JPG/150px-Casa_dei_Quadretti_Teatrali_1.JPG,Casa dei Quadretti Teatrali,"Chiamata anche Casa di Casca Longus ha l'atrio interamente restaurato, con impluvium rivestito in marmi colorati e compluvio con i bocchettoni per la raccolta dell'acqua piovana finemente decorati; nella stessa stanza è inoltre presenta una base di un tavolo, in marmo, decorato con testa e zampe di leone. Gli affreschi della casa sono in larga parta in terzo stile e caratteristici sono quelli dell'atrio che raffigurano scene teatrali.",http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2006%2011.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,116,regioI,regioI,116,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,12,I.6.12,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Taberna_di_Iunianus_1.JPG/150px-Taberna_di_Iunianus_1.JPG,Taberna di Iunianus,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2006%2012.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,117,regioI,regioI,117,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,6,13,I.6.13,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Casa_di_Stallius_Eros_1.JPG/150px-Casa_di_Stallius_Eros_1.JPG,Casa di Stallius Eros,"È stata scavata tra il 1926 ed il 1927: si presenta con il tipico schema delle case romane con atrio, giardino, dove sono visibili i resti di un larario, intercalati da un tablino; i resti delle decorazioni pittoriche della casa sono in quarto stile ed al suo interno sono stati ritrovati alcuni pesi in pietra calcarea bianca ed in basalto nero.",http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2006%2013.htm
